0.0,4,[0, 1, 0],[0.0, 0.0, -0.007192671044627958]
0.0,4,[0, 1, 0],[0.0, 0.0, -0.0061075898620033525]
0.0,4,[0, 1, 0],[0.0, 0.0, -0.005108524530691108]
0.0,4,[0, 1, 0],[0.0, 0.0, -0.004420405475200352]
0.0,4,[0, 1, 0],[0.0, 0.0, -0.0038966920427220956]
0.0,4,[0, 1, 0],[0.0, 0.0, -0.003418344676042135]
0.0,4,[0, 1, 0],[0.0, 0.0, -0.0030055617587890116]
0.0,4,[0, 1, 0],[0.0, 0.0, -0.0025557223068210155]
0.0,4,[0, 1, 0],[0.0, 0.0, -0.0019454988117842385]
0.0,4,[0, 1, 0],[0.0, 0.0, -0.0013142675714329104]
0.0,4,[0, 1, 0],[0.0, 0.0, -0.0009181831262413235]
0.0,4,[0, 1, 0],[0.0, 0.0, -0.0008211376295469358]
0.0,4,[0, 1, 0],[0.0, 0.0, -0.000882141603391298]
0.0,4,[0, 1, 0],[0.0, 0.0, -0.0009417792326665544]
0.0,4,[0, 1, 0],[0.0, 0.0, -0.0009550944078388307]
0.0,4,[0, 1, 0],[0.0, 0.0, -0.0009668056952251526]
0.0,4,[0, 1, 0],[0.0, 0.0, -0.0009848044779434213]
0.0,4,[0, 1, 0],[0.0, 0.0, -0.0009634263784124528]
0.0,4,[0, 1, 0],[0.0, 0.0, -0.0008968021995686901]
0.0,4,[0, 1, 0],[0.0, 0.0, -0.0008323194577231259]
0.0,4,[0, 1, 0],[0.0, 0.0, -0.0007975884052090633]
0.0,4,[0, 1, 0],[0.0, 0.0, -0.0007778924555891692]
0.0,4,[0, 1, 0],[0.0, 0.0, -0.0007561616526471677]
0.0,4,[0, 1, 0],[0.0, 0.0, -0.0007344829320387974]
0.0,4,[0, 1, 0],[0.0, 0.0, -0.0007077735891657546]
0.0,4,[0, 1, 0],[0.0, 0.0, -0.0006514554288943995]
0.0,4,[0, 1, 0],[0.0, 0.0, -0.0005612289172805478]
0.0,4,[0, 1, 0],[0.0, 0.0, -0.0004696205576073709]
0.0,4,[0, 1, 0],[0.0, 0.0, -0.0004029789828956976]
0.0,4,[0, 1, 0],[0.0, 0.0, -0.0003532965738972165]
0.0,4,[0, 1, 0],[0.0, 0.0, -0.0003076615017459239]
0.0,4,[0, 1, 0],[0.0, 0.0, -0.0002702161709053406]
0.0,4,[0, 1, 0],[0.0, 0.0, -0.00024877052342026844]
0.0,4,[0, 1, 0],[0.0, 0.0, -0.000239297870236786]
0.0,4,[0, 1, 0],[0.0, 0.0, -0.00023264056185863606]
0.0,4,[0, 1, 0],[0.0, 0.0, -0.00022168113459732696]
0.0,4,[0, 1, 0],[0.0, 0.0, -0.0002005050330949301]
0.0,4,[0, 1, 0],[0.0, 0.0, -0.00016756461202143875]
0.0,4,[0, 1, 0],[0.0, 0.0, -0.00013308158821410618]
0.0,4,[0, 1, 0],[0.0, 0.0, -0.00011171473855540896]
0.0,4,[0, 1, 0],[0.0, 0.0, -0.0001062415612683732]
0.0,4,[0, 1, 0],[0.0, 0.0, -0.00010720554182970704]
0.0,4,[0, 1, 0],[0.0, 0.0, -0.00010566240814919063]
0.0,4,[0, 1, 0],[0.0, 0.0, -9.845806394207411e-05]
0.0,4,[0, 1, 0],[0.0, 0.0, -8.65565077307988e-05]
0.0,4,[0, 1, 0],[0.0, 0.0, -7.3943165360484e-05]
0.0,4,[0, 1, 0],[0.0, 0.0, -6.409551063212877e-05]
0.0,4,[0, 1, 0],[0.0, 0.0, -5.595244372941972e-05]
0.0,4,[0, 1, 0],[0.0, 0.0, -4.6814947587891694e-05]
0.0,4,[0, 1, 0],[0.0, 0.0, -3.727875893116238e-05]
0.0,4,[0, 1, 0],[0.0, 0.0, -3.0816935218431524e-05]
0.0,4,[0, 1, 0],[0.0, 0.0, -2.8965167457152943e-05]
0.0,4,[0, 1, 0],[0.0, 0.0, -2.9007448936768618e-05]
0.0,4,[0, 1, 0],[0.0, 0.0, -2.6874888037744242e-05]
0.0,4,[0, 1, 0],[0.0, 0.0, -2.170228088154066e-05]
0.0,4,[0, 1, 0],[0.0, 0.0, -1.6151315898713863e-05]
0.0,4,[0, 1, 0],[0.0, 0.0, -1.2964351095635155e-05]
0.0,4,[0, 1, 0],[0.0, 0.0, -1.24281277562815e-05]
0.0,4,[0, 1, 0],[0.0, 0.0, -1.2941252634404887e-05]
0.0,4,[0, 1, 0],[0.0, 0.0, -1.2986127778635631e-05]
0.0,4,[0, 1, 0],[0.0, 0.0, -1.2144386520293564e-05]
0.0,4,[0, 1, 0],[0.0, 0.0, -1.056455480674546e-05]
0.0,4,[0, 1, 0],[0.0, 0.0, -8.50482482682184e-06]
0.0,4,[0, 1, 0],[0.0, 0.0, -6.5810122661782754e-06]
0.0,4,[0, 1, 0],[0.0, 0.0, -5.522214785286e-06]
0.0,4,[0, 1, 0],[0.0, 0.0, -5.3902675317510395e-06]
0.0,4,[0, 1, 0],[0.0, 0.0, -5.493145161854677e-06]
0.0,4,[0, 1, 0],[0.0, 0.0, -5.085391820882669e-06]
0.0,4,[0, 1, 0],[0.0, 0.0, -4.118711808775422e-06]
0.0,4,[0, 1, 0],[0.0, 0.0, -3.215275126638002e-06]
0.0,3,[1, 0, 0],[0.0, 0.0, -0.0007995902130446035]
0.0,3,[1, 0, 0],[0.0, 0.0, -0.00013377284179579308]
0.0,3,[1, 0, 0],[0.0, 0.0, -1.1506550266928827e-05]
0.0,3,[1, 0, 0],[0.0, 0.0, 0.0]
0.0,3,[1, 0, 0],[0.0, 0.0, 0.0]
0.0,3,[1, 0, 0],[0.0, 0.0, 0.0]
0.0,3,[1, 0, 0],[0.0, 0.0, 0.0]
0.0,3,[1, 0, 0],[0.0, 0.0, 0.0]
0.0,3,[1, 0, 0],[0.0, 0.0, 0.0]
0.0,3,[1, 0, 0],[0.0, 0.0, 0.0]
0.0,3,[1, 0, 0],[0.0, 0.0, 0.0]
0.0,3,[1, 0, 0],[0.0, 0.0, 0.0]
0.0,3,[1, 0, 0],[0.0, 0.0, 0.0]
0.0,3,[1, 0, 0],[0.0, 0.0, 0.0]
0.0,3,[1, 0, 0],[0.0, 0.0, 0.0]
0.0,3,[1, 0, 0],[0.0, 0.0, 0.0]
0.0,3,[1, 0, 0],[0.0, 0.0, 0.0]
0.0,3,[1, 0, 0],[0.0, 0.0, 0.0]
0.0,3,[1, 0, 0],[0.0, 0.0, 0.0]
0.0,3,[1, 0, 0],[0.0, 0.0, 0.0]
0.0,3,[1, 0, 0],[0.0, 0.0, 0.0]
0.0,3,[1, 0, 0],[0.0, 0.0, 0.0]
0.0,3,[1, 0, 0],[0.0, 0.0, 0.0]
0.0,3,[1, 0, 0],[0.0, 0.0, 0.0]
0.0,3,[1, 0, 0],[0.0, 0.0, 0.0]
0.0,3,[1, 0, 0],[0.0, 0.0, 0.0]
0.0,3,[1, 0, 0],[0.0, 0.0, 0.0]
0.0,3,[1, 0, 0],[0.0, 0.0, 0.0]
0.0,3,[1, 0, 0],[0.0, 0.0, 0.0]
0.0,3,[1, 0, 0],[0.0, 0.0, 0.0]
0.0,3,[1, 0, 0],[0.0, 0.0, 0.0]
0.0,3,[1, 0, 0],[0.0, 0.0, 0.0]
0.0,3,[1, 0, 0],[0.0, 0.0, 0.0]
0.0,3,[1, 0, 0],[0.0, 0.0, 0.0]
0.0,3,[1, 0, 0],[0.0, 0.0, 0.0]
0.0,3,[1, 0, 0],[0.0, 0.0, 0.0]
0.0,3,[1, 0, 0],[0.0, 0.0, 0.0]
0.0,3,[1, 0, 0],[0.0, 0.0, 0.0]
0.0,3,[1, 0, 0],[0.0, 0.0, 0.0]
0.0,3,[1, 0, 0],[0.0, 0.0, 0.0]
0.0,3,[1, 0, 0],[0.0, 0.0, 0.0]
0.0,3,[1, 0, 0],[0.0, 0.0, 0.0]
0.0,3,[1, 0, 0],[0.0, 0.0, 0.0]
0.0,3,[1, 0, 0],[0.0, 0.0, 0.0]
0.0,3,[1, 0, 0],[0.0, 0.0, 0.0]
0.0,3,[1, 0, 0],[0.0, 0.0, 0.0]
0.0,3,[1, 0, 0],[0.0, 0.0, 0.0]
0.0,3,[1, 0, 0],[0.0, 0.0, 0.0]
0.0,3,[1, 0, 0],[0.0, 0.0, 0.0]
0.0,3,[1, 0, 0],[0.0, 0.0, 0.0]
0.0,3,[1, 0, 0],[0.0, 0.0, 0.0]
0.0,3,[1, 0, 0],[0.0, 0.0, 0.0]
0.0,3,[1, 0, 0],[0.0, 0.0, 0.0]
0.0,3,[1, 0, 0],[0.0, 0.0, 0.0]
0.0,3,[1, 0, 0],[0.0, 0.0, 0.0]
0.0,3,[1, 0, 0],[0.0, 0.0, 0.0]
0.0,3,[1, 0, 0],[0.0, 0.0, 0.0]
0.0,3,[1, 0, 0],[0.0, 0.0, 0.0]
0.0,3,[1, 0, 0],[0.0, 0.0, 0.0]
0.0,3,[1, 0, 0],[0.0, 0.0, 0.0]
0.0,3,[1, 0, 0],[0.0, 0.0, 0.0]
0.0,3,[1, 0, 0],[0.0, 0.0, 0.0]
0.0,3,[1, 0, 0],[0.0, 0.0, 0.0]
0.0,3,[1, 0, 0],[0.0, 0.0, 0.0]
0.0,3,[1, 0, 0],[0.0, 0.0, 0.0]
0.0,3,[1, 0, 0],[0.0, 0.0, 0.0]
0.0,3,[1, 0, 0],[0.0, 0.0, 0.0]
0.0,3,[1, 0, 0],[0.0, 0.0, 0.0]
0.0,3,[1, 0, 0],[0.0, 0.0, 0.0]
0.0,3,[1, 0, 0],[0.0, 0.0, 0.0]
0.0,3,[1, 0, 0],[0.0, 0.0, 0.0]
0.0,3,[1, 0, 0],[0.0, 0.0, 0.0]
0.0,3,[1, 0, 0],[0.0, 0.0, 0.0]
0.0,3,[1, 0, 0],[0.0, 0.0, 0.0]
0.0,3,[1, 0, 0],[0.0, 0.0, 0.0]
0.0,3,[1, 0, 0],[0.0, 0.0, 0.0]
0.0,3,[1, 0, 0],[0.0, 0.0, 0.0]
0.0,3,[1, 0, 0],[0.0, 0.0, 0.0]
0.0,3,[1, 0, 0],[0.0, 0.0, 0.0]
0.0,3,[1, 0, 0],[0.0, 0.0, 0.0]
0.0,3,[1, 0, 0],[0.0, 0.0, 0.0]
0.0,3,[1, 0, 0],[0.0, 0.0, 0.0]
0.0,3,[1, 0, 0],[0.0, 0.0, 0.0]
0.0,3,[1, 0, 0],[0.0, 0.0, 0.0]
0.0,3,[1, 0, 0],[0.0, 0.0, 0.0]
0.0,3,[1, 0, 0],[0.0, 0.0, 0.0]
0.0,3,[1, 0, 0],[0.0, 0.0, 0.0]
0.0,3,[1, 0, 0],[0.0, 0.0, 0.0]
0.0,3,[1, 0, 0],[0.0, 0.0, 0.0]
0.0,3,[1, 0, 0],[0.0, 0.0, 0.0]
0.0,3,[1, 0, 0],[0.0, 0.0, 0.0]
0.0,3,[1, 0, 0],[0.0, 0.0, 0.0]
0.0,3,[1, 0, 0],[0.0, 0.0, 0.0]
0.0,3,[1, 0, 0],[0.0, 0.0, 0.0]
0.0,3,[1, 0, 0],[0.0, 0.0, 0.0]
0.0,3,[1, 0, 0],[0.0, 0.0, 0.0]
0.0,3,[1, 0, 0],[0.0, 0.0, 0.0]
0.0,3,[1, 0, 0],[0.0, 0.0, 0.0]
0.0,3,[1, 0, 0],[0.0, 0.0, 0.0]
0.0,3,[1, 0, 0],[0.0, 0.0, 0.0]
0.0,3,[0, 0, -1],[0.0, 0.0, 0.0]
0.0,3,[0, 0, -1],[0.0, 0.0, 0.0]
0.0,3,[0, 0, -1],[0.0, 0.0, 0.0]
0.0,3,[0, 0, -1],[0.0, 0.0, 0.0]
0.0,3,[0, 0, -1],[0.0, 0.0, 0.0]
0.0,3,[0, 0, -1],[0.0, 0.0, 0.0]
0.0,3,[0, 0, -1],[0.0, 0.0, 0.0]
0.0,3,[0, 0, -1],[0.0, 0.0, 0.0]
0.0,3,[0, 0, -1],[0.0, 0.0, 0.0]
0.0,3,[0, 0, -1],[0.0, 0.0, 0.0]
0.0,3,[0, 0, -1],[0.0, 0.0, 0.0]
0.0,3,[0, 0, -1],[0.0, 0.0, 0.0]
0.0,3,[0, 0, -1],[0.0, 0.0, 0.0]
0.0,3,[0, 0, -1],[0.0, 0.0, 0.0]
0.0,3,[0, 0, -1],[0.0, 0.0, 0.0]
0.0,3,[0, 0, -1],[0.0, 0.0, 0.0]
0.0,3,[0, 0, -1],[0.0, 0.0, 0.0]
0.0,3,[0, 0, -1],[0.0, 0.0, 0.0]
0.0,3,[0, 0, -1],[0.0, 0.0, 0.0]
0.0,3,[0, 0, -1],[0.0, 0.0, 0.0]
0.0,3,[0, 0, -1],[0.0, 0.0, 0.0]
0.0,3,[0, 0, -1],[0.0, 0.0, 0.0]
0.0,3,[0, 0, -1],[0.0, 0.0, 0.0]
0.0,3,[0, 0, -1],[0.0, 0.0, 0.0]
0.0,3,[0, 0, -1],[0.0, 0.0, 0.0]
0.0,3,[0, 0, -1],[0.0, 0.0, 0.0]
0.0,3,[0, 0, -1],[0.0, 0.0, 0.0]
0.0,3,[0, 0, -1],[0.0, 0.0, 0.0]
0.0,3,[0, 0, -1],[0.0, 0.0, 0.0]
0.0,3,[0, 0, -1],[0.0, 0.0, 0.0]
0.0,3,[0, 0, -1],[0.0, 0.0, 0.0]
0.0,3,[0, 0, -1],[0.0, 0.0, 0.0]
0.0,3,[0, 0, -1],[0.0, 0.0, 0.0]
0.0,3,[0, 0, -1],[0.0, 0.0, 0.0]
0.0,3,[0, 0, -1],[0.0, 0.0, 0.0]
0.0,3,[0, 0, -1],[0.0, 0.0, 0.0]
0.0,3,[0, 0, -1],[0.0, 0.0, 0.0]
0.0,3,[0, 0, -1],[0.0, 0.0, 0.0]
0.0,3,[0, 0, -1],[0.0, 0.0, 0.0]
0.0,3,[0, 0, -1],[0.0, 0.0, 0.0]
0.0,3,[0, 0, -1],[0.0, 0.0, 0.0]
0.0,3,[0, 0, -1],[0.0, 0.0, 0.0]
0.0,3,[0, 0, -1],[0.0, 0.0, 0.0]
0.0,3,[0, 0, -1],[0.0, 0.0, 0.0]
0.0,3,[0, 0, -1],[0.0, 0.0, 0.0]
0.0,3,[0, 0, -1],[0.0, 0.0, 0.0]
0.0,3,[0, 0, -1],[0.0, 0.0, 0.0]
0.0,3,[0, 0, -1],[0.0, 0.0, 0.0]
0.0,3,[0, 0, -1],[0.0, 0.0, 0.0]
0.0,3,[0, 0, -1],[0.0, 0.0, 0.0]
0.0,3,[0, 0, -1],[0.0, 0.0, 0.0]
0.0,3,[0, 0, -1],[0.0, 0.0, 0.0]
0.0,3,[0, 0, -1],[0.0, 0.0, 0.0]
0.0,3,[0, 0, -1],[0.0, 0.0, 0.0]
0.0,3,[0, 0, -1],[0.0, 0.0, 0.0]
0.0,3,[0, 0, -1],[0.0, 0.0, 0.0]
0.0,3,[0, 0, -1],[0.0, 0.0, 0.0]
0.0,3,[0, 0, -1],[0.0, 0.0, 0.0]
0.0,3,[0, 0, -1],[0.0, 0.0, 0.0]
0.0,3,[0, 0, -1],[0.0, 0.0, 0.0]
0.0,3,[0, 0, -1],[0.0, 0.0, 0.0]
0.0,3,[0, 0, -1],[0.0, 0.0, 0.0]
0.0,3,[0, 0, -1],[0.0, 0.0, 0.0]
0.0,3,[0, 0, -1],[0.0, 0.0, 0.0]
0.0,3,[0, 0, -1],[0.0, 0.0, 0.0]
0.0,3,[0, 0, -1],[0.0, 0.0, 0.0]
0.0,3,[0, 0, -1],[0.0, 0.0, 0.0]
0.0,3,[0, 0, -1],[0.0, 0.0, 0.0]
0.0,3,[0, 0, -1],[0.0, 0.0, 0.0]
0.0,3,[0, 0, -1],[0.0, 0.0, 0.0]
0.0,3,[0, 0, -1],[0.0, 0.0, 0.0]
0.0,3,[0, 0, -1],[0.0, 0.0, 0.0]
0.0,3,[0, 0, -1],[0.0, 0.0, 0.0]
0.0,3,[0, 0, -1],[0.0, 0.0, 0.0]
0.0,3,[0, 0, -1],[0.0, 0.0, 0.0]
0.0,3,[0, 0, -1],[0.0, 0.0, 0.0]
0.0,3,[0, 0, -1],[0.0, 0.0, 0.0]
0.0,3,[0, 0, -1],[0.0, 0.0, 0.0]
0.0,3,[0, 0, -1],[0.0, 0.0, 0.0]
0.0,3,[0, 0, -1],[0.0, 0.0, 0.0]
0.0,3,[0, 0, -1],[0.0, 0.0, 0.0]
0.0,3,[0, 0, -1],[0.0, 0.0, 0.0]
0.0,3,[0, 0, -1],[0.0, 0.0, 0.0]
0.0,3,[0, 0, -1],[0.0, 0.0, 0.0]
0.0,3,[0, 0, -1],[0.0, 0.0, 0.0]
0.0,3,[0, 0, -1],[0.0, 0.0, 0.0]
0.0,3,[0, 0, -1],[0.0, 0.0, 0.0]
0.0,3,[0, 0, -1],[0.0, 0.0, 0.0]
0.0,3,[0, 0, -1],[0.0, 0.0, 0.0]
0.0,3,[0, 0, -1],[0.0, 0.0, 0.0]
0.0,3,[0, 0, -1],[0.0, 0.0, 0.0]
0.0,3,[0, 0, -1],[0.0, 0.0, 0.0]
0.0,3,[0, 0, -1],[0.0, 0.0, 0.0]
0.0,3,[0, 0, -1],[0.0, 0.0, 0.0]
0.0,3,[0, 0, -1],[0.0, 0.0, 0.0]
0.0,3,[0, 0, -1],[0.0, 0.0, 0.0]
0.0,3,[0, 0, -1],[0.0, 0.0, 0.0]
0.0,3,[0, 0, -1],[0.0, 0.0, 0.0]
0.0,3,[0, 0, -1],[0.0, 0.0, 0.0]
0.0,3,[0, 0, -1],[0.0, 0.0, 0.0]
0.0,3,[0, 1, 0],[0.0, 0.0, 0.0]
0.0,3,[0, 1, 0],[0.0, 0.0, 0.0]
0.0,3,[0, 1, 0],[0.0, 0.0, 0.0]
0.0,3,[0, 1, 0],[0.0, 0.0, 0.0]
0.0,3,[0, 1, 0],[0.0, 0.0, 0.0]
0.0,3,[0, 1, 0],[0.0, 0.0, 0.0]
0.0,3,[0, 1, 0],[0.0, 0.0, 0.0]
0.0,3,[0, 1, 0],[0.0, 0.0, 0.0]
0.0,3,[0, 1, 0],[0.0, 0.0, 0.0]
0.0,3,[0, 1, 0],[0.0, 0.0, 0.0]
0.0,3,[0, 1, 0],[0.0, 0.0, 0.0]
0.0,3,[0, 1, 0],[0.0, 0.0, 0.0]
0.0,3,[0, 1, 0],[0.0, 0.0, 0.0]
0.0,3,[0, 1, 0],[0.0, 0.0, 0.0]
0.0,3,[0, 1, 0],[0.0, 0.0, 0.0]
0.0,3,[0, 1, 0],[0.0, 0.0, 0.0]
0.0,3,[0, 1, 0],[0.0, 0.0, 0.0]
0.0,3,[0, 1, 0],[0.0, 0.0, 0.0]
0.0,3,[0, 1, 0],[0.0, 0.0, 0.0]
0.0,3,[0, 1, 0],[0.0, 0.0, 0.0]
0.0,3,[0, 1, 0],[0.0, 0.0, 0.0]
0.0,3,[0, 1, 0],[0.0, 0.0, 0.0]
0.0,3,[0, 1, 0],[0.0, 0.0, 0.0]
0.0,3,[0, 1, 0],[0.0, 0.0, 0.0]
0.0,3,[0, 1, 0],[0.0, 0.0, 0.0]
0.0,3,[0, 1, 0],[0.0, 0.0, 0.0]
0.0,3,[0, 1, 0],[0.0, 0.0, 0.0]
0.0,3,[0, 1, 0],[0.0, 0.0, 0.0]
0.0,3,[0, 1, 0],[0.0, 0.0, 0.0]
0.0,3,[0, 1, 0],[0.0, 0.0, 0.0]
0.0,3,[0, 1, 0],[0.0, 0.0, 0.0]
0.0,3,[0, 1, 0],[0.0, 0.0, 0.0]
0.0,3,[0, 1, 0],[0.0, 0.0, 0.0]
0.0,3,[0, 1, 0],[0.0, 0.0, 0.0]
0.0,3,[0, 1, 0],[0.0, 0.0, 0.0]
0.0,3,[0, 1, 0],[0.0, 0.0, 0.0]
0.0,3,[0, 1, 0],[0.0, 0.0, 0.0]
0.0,3,[0, 1, 0],[0.0, 0.0, 0.0]
0.0,3,[0, 1, 0],[0.0, 0.0, 0.0]
0.0,3,[0, 1, 0],[0.0, 0.0, 0.0]
0.0,3,[0, 1, 0],[0.0, 0.0, 0.0]
0.0,3,[0, 1, 0],[0.0, 0.0, 0.0]
0.0,3,[0, 1, 0],[0.0, 0.0, 0.0]
0.0,3,[0, 1, 0],[0.0, 0.0, 0.0]
0.0,3,[0, 1, 0],[0.0, 0.0, 0.0]
0.0,3,[0, 1, 0],[0.0, 0.0, 0.0]
0.0,3,[0, 1, 0],[0.0, 0.0, 0.0]
0.0,3,[0, 1, 0],[0.0, 0.0, 0.0]
0.0,3,[0, 1, 0],[0.0, 0.0, 0.0]
0.0,3,[0, 1, 0],[0.0, 0.0, 0.0]
0.0,3,[0, 1, 0],[0.0, 0.0, 0.0]
0.0,3,[0, 1, 0],[0.0, 0.0, 0.0]
0.0,3,[0, 1, 0],[0.0, 0.0, 0.0]
0.0,3,[0, 1, 0],[0.0, 0.0, 0.0]
0.0,3,[0, 1, 0],[0.0, 0.0, 0.0]
0.0,3,[0, 1, 0],[0.0, 0.0, 0.0]
0.0,3,[0, 1, 0],[0.0, 0.0, 0.0]
0.0,3,[0, 1, 0],[0.0, 0.0, 0.0]
0.0,3,[0, 1, 0],[0.0, 0.0, 0.0]
0.0,3,[0, 1, 0],[0.0, 0.0, 0.0]
0.0,3,[0, 1, 0],[0.0, 0.0, 0.0]
0.0,3,[0, 1, 0],[0.0, 0.0, 0.0]
0.0,3,[0, 1, 0],[0.0, 0.0, 0.0]
0.0,3,[0, 1, 0],[0.0, 0.0, 0.0]
0.0,3,[0, 1, 0],[0.0, 0.0, 0.0]
0.0,3,[0, 1, 0],[0.0, 0.0, 0.0]
0.0,3,[0, 1, 0],[0.0, 0.0, 0.0]
0.0,3,[0, 1, 0],[0.0, 0.0, 0.0]
0.0,3,[0, 1, 0],[0.0, 0.0, 0.0]
0.0,3,[0, 1, 0],[0.0, 0.0, 0.0]
0.0,3,[0, 1, 0],[0.0, 0.0, 0.0]
0.0,3,[0, 1, 0],[0.0, 0.0, 0.0]
0.0,3,[0, 1, 0],[0.0, 0.0, 0.0]
0.0,3,[0, 1, 0],[0.0, 0.0, 0.0]
0.0,3,[0, 1, 0],[0.0, 0.0, 0.0]
0.0,3,[0, 1, 0],[0.0, 0.0, 0.0]
0.0,3,[0, 1, 0],[0.0, 0.0, 0.0]
0.0,3,[0, 1, 0],[0.0, 0.0, 0.0]
0.0,3,[0, 1, 0],[0.0, 0.0, 0.0]
0.0,3,[0, 1, 0],[0.0, 0.0, 0.0]
0.0,3,[0, 1, 0],[0.0, 0.0, 0.0]
0.0,3,[0, 1, 0],[0.0, 0.0, 0.0]
0.0,3,[0, 1, 0],[0.0, 0.0, 0.0]
0.0,3,[0, 1, 0],[0.0, 0.0, 0.0]
0.0,3,[0, 1, 0],[0.0, 0.0, 0.0]
0.0,3,[0, 1, 0],[0.0, 0.0, 0.0]
0.0,3,[0, 1, 0],[0.0, 0.0, 0.0]
0.0,3,[0, 1, 0],[0.0, 0.0, 0.0]
0.0,3,[0, 1, 0],[0.0, 0.0, 0.0]
0.0,3,[0, 1, 0],[0.0, 0.0, 0.0]
0.0,3,[0, 1, 0],[0.0, 0.0, 0.0]
0.0,3,[0, 1, 0],[0.0, 0.0, 0.0]
0.0,3,[0, 1, 0],[0.0, 0.0, 0.0]
0.0,3,[0, 1, 0],[0.0, 0.0, 0.0]
0.0,3,[0, 1, 0],[0.0, 0.0, 0.0]
0.0,3,[0, 1, 0],[0.0, 0.0, 0.0]
0.0,3,[0, 1, 0],[0.0, 0.0, 0.0]
0.0,3,[0, 1, 0],[0.0, 0.0, 0.0]
0.0,3,[0, 1, 0],[0.0, 0.0, 0.0]
0.0,3,[0, 1, 0],[0.0, 0.0, 0.0]
0.0,3,[0, 1, 0],[0.0, 0.0, 0.0]
0.0,3,[0, 1, 0],[0.0, 0.0, 0.0]
0.0,3,[0, 1, 0],[0.0, 0.0, 0.0]
0.0,3,[0, 1, 0],[0.0, 0.0, 0.0]
0.0,3,[0, 1, 0],[0.0, 0.0, 0.0]
0.0,3,[0, 1, 0],[0.0, 0.0, 0.0]
0.0,3,[0, 1, 0],[0.0, 0.0, 0.0]
0.0,3,[0, 1, 0],[0.0, 0.0, 0.0]
0.0,3,[0, 1, 0],[0.0, 0.0, 0.0]
0.0,3,[0, 1, 0],[0.0, 0.0, 0.0]
0.0,3,[0, 1, 0],[0.0, 0.0, 0.0]
0.0,3,[0, 1, 0],[0.0, 0.0, 0.0]
0.0,3,[0, 1, 0],[0.0, 0.0, 0.0]
0.0,3,[0, 1, 0],[0.0, 0.0, 0.0]
0.0,3,[0, 1, 0],[0.0, 0.0, 0.0]
0.0,3,[0, 1, 0],[0.0, 0.0, 0.0]
0.0,3,[0, 1, 0],[0.0, 0.0, 0.0]
0.0,3,[0, 1, 0],[0.0, 0.0, 0.0]
0.0,3,[0, 1, 0],[0.0, 0.0, 0.0]
0.0,3,[0, 1, 0],[0.0, 0.0, 0.0]
0.0,3,[0, 1, 0],[0.0, 0.0, 0.0]
0.0,3,[0, 1, 0],[0.0, 0.0, 0.0]
0.0,3,[0, 1, 0],[0.0, 0.0, 0.0]
0.0,3,[0, 1, 0],[0.0, 0.0, 0.0]
0.0,3,[0, 1, 0],[0.0, 0.0, 0.0]
0.0,3,[0, 1, 0],[0.0, 0.0, 0.0]
0.0,3,[0, 1, 0],[0.0, 0.0, 0.0]
0.0,3,[0, 1, 0],[0.0, 0.0, 0.0]
0.0,3,[0, 1, 0],[0.0, 0.0, 0.0]
0.0,3,[0, 1, 0],[0.0, 0.0, 0.0]
0.0,3,[0, 1, 0],[0.0, 0.0, 0.0]
